data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5977748,300,GRC377,377,2019-01-14,2019,1,Riots,Violent demonstration,Rioters (Greece),Teachers (Greece); Students (Greece); DOE: Primary Teachers Union; OLME: Greek Federation of Secondary Education State School Teachers; ADEDY: Civil Servants Confederation; Labour Group (Greece),5,Police Forces of Greece (2015-2019) Units for the Reinstatement of Order,,1,15,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,AP; AFP; Greek Reporter; To Vima,National-International,"On Jan. 14 2019, about 2,000 secondary school teachers and school and university students took part in a rally organised by the primary and secondary school teachers' federations DOE and OLME, as well as the civil servants' ADEDY, to demonstrate against reforms to the way they are appointed at state schools. Workers in municipalities who lack job security also demonstrated with the teachers. Traffic in central Athens was disrupted. When dozens to hundreds of demonstrators tried to break through a police cordon attacking officers, riot police used tear gas and stun grenades to disperse them. No injuries or arrests were reported.",0,1568748968,GRC
5556724,300,GRC375,375,2019-01-13,2019,1,Protests,Protest with intervention,Protesters (Greece),,6,Police Forces of Greece (2015-2019),XA: Golden Dawn,1,16,Europe,Greece,Peloponnese,Argolis,Argos-Mykines,Argos,37.6350,22.7285,1,To Pontiki; Makeleio.gr,National,"On Jan. 13 2019, police prevented clashes between anti-fascist groups of Argolida and neo-Nazi party Golden Dawn members during a speech by the Golden Dawn leader, which took place outdoors because no venue in Argos would accommodate Golden Dawn's gathering. For the duration of the speech protesters of the anti-fascist counter-gathering chanted slogans and caused disruption.",0,1563300982,GRC
5556725,300,GRC376,376,2019-01-13,2019,1,Protests,Protest with intervention,Protesters (Greece),,6,Police Forces of Greece (2015-2019),,1,16,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,To Vima,National,"On Jan. 13 2019, 20 members of the Committee for a Referendum were detained, while six of them were trying to put up a banner requesting a referendum regarding the Prespes deal, outside the Athens Concert Hall just before the Prime Minister's scheduled speech on this issue. The Committee complained about the ""violation of their basic democratic rights"".",0,1563300982,GRC
5562249,300,GRC374,374,2019-01-12,2019,1,Riots,Violent demonstration,Rioters (Greece),Teachers (Greece),5,Civilians (Greece),Journalists (Greece),7,57,Europe,Greece,Attica,Athens,North Athens,Athens-North Athens,38.0465,23.8146,1,Ekathimerini; To Vima,National,"On Jan. 12 2019, substitute teachers disrupted the evening news of the national broadcasting tv station ERT and they occupied the National Broadcasting Building to rally against the lack of coverage on their demonstrations and actions the day before.",0,1563305270,GRC
5977747,300,GRC370,370,2019-01-11,2019,1,Riots,Violent demonstration,Rioters (Greece),Teachers (Greece); Students (Greece); DOE: Primary Teachers Union; OLME: Greek Federation of Secondary Education State School Teachers; ADEDY: Civil Servants Confederation; Labour Group (Greece),5,Police Forces of Greece (2015-2019) Units for the Reinstatement of Order,,1,15,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,Ekathimerini; To Vima; AMNA; The National Herald,National-International,"On Jan. 11 2019, about 1,500 secondary school teachers and university students took part in a rally organised by the primary and secondary school teachers' federations DOE and OLME, as well as the civil servants' ADEDY, with the intent to march to Maximos Mansion and meet with the Prime Minister to demonstrate against reforms to the way they are appointed at state schools. A few dozen demonstrators tried to force their way into Parliament; riot police fired tear gas to stop them and two people were injured by stun grenades. No arrests were reported.",0,1568748968,GRC
5556723,300,GRC371,371,2019-01-11,2019,1,Riots,Mob violence,Rioters (Greece),Unidentified Armed Group (Greece),5,Police Forces of Greece (2015-2019) Units for the Reinstatement of Order,,1,15,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,I Avgi; AMNA; To Vima; Ekathimerini,National,"On Jan. 11 2019, a group of 20 to 50 unidentified assailants attacked riot police with stones and other projectiles outside the Athens University of Economics and Business. The policemen were there to crack down on illegal vendors operating in the area when the police van was attacked and the driver was injured in his arm when hooded assailants came at him with clubs and hammers. He fired warning shots to disperse the attackers. 3 to 11 people were detained.",0,1563300982,GRC
5081420,300,GRC372,372,2019-01-11,2019,1,Protests,Peaceful protest,Protesters (Greece),Teachers (Greece),6,,,0,60,Europe,Greece,Central Macedonia,Thessaloniki,Thessaloniki,Thessaloniki,40.6436,22.9309,1,To Vima,National,"On Jan. 11 2019, secondary school teachers that await appointment at state schools protested in Thessaloniki against reforms to the way they are appointed and that they consider unfair to those with seniority. Since the beginning of the crisis permanent school teacher appointments have been halted giving rise to thousands of substitute teachers facing insecurity and having to move to different parts of the country with every new appointment.",0,1553853271,GRC
5081421,300,GRC373,373,2019-01-11,2019,1,Protests,Peaceful protest,Protesters (Greece),Teachers (Greece),6,,,0,60,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,To Vima,National,"On Jan. 11 2019, secondary school teachers that await appointment at state schools demonstrated in Athens demanding the withdrawal of legislation making reforms to the way they are appointed and they consider unfair to those with seniority. Since the beginning of the crisis permanent school teacher appointments have been halted giving rise to thousands of substitute teachers facing insecurity and having to move to different parts of the country with every new appointment. The protest happened while the German Chancellor Angela Merkel was still visiting Athens.",0,1553853272,GRC
5556720,300,GRC368,368,2019-01-10,2019,1,Riots,Violent demonstration,Rioters (Greece),ANTARSYA: Front of the Greek Anticapitalist Left; LAE: Popular Unity,5,Police Forces of Greece (2015-2019) Units for the Reinstatement of Order,,1,15,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,I Avgi; To Vima; Ekathimerini,National,"On Jan. 10 2019, leftist groups ANTARSYA, Popular Unity and other anti-establishment groups demonstrating the visit of German Chancellor Angela Merkel to Athens, whose planned rally at Propylaia was not affected by security measures in place not allowing rallies and gatherings in the city centre, defied the ban and tried to proceed towards Syntagma square. Out of the 400 rioters a few dozen managed to break the police cordon before they were driven back with the use of tear gas. No arrests or injuries were reported.",0,1563300982,GRC
5556721,300,GRC369,369,2019-01-10,2019,1,Strategic developments,Change to group/activity,Police Forces of Greece (2015-2019),,1,,,0,10,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,AMNA; To Vima; Ekathimerini,National,"On Jan. 10 2019, ahead of a two-day visit of German Chancellor Angela Merkel starting, Greek police was on high alert employing 2,000 police officers, a police helicopter and drones, with an intensified police presence around buildings such as the German embassy, the house of the German ambassador and the Goethe Institute, including police inspections at venues the Chancellor was going to visit. Members of known anarchist groups were also under surveillance. On police orders several roads were closed and Metro services were also disrupted. Public gatherings and marches in the city centre were banned.",0,1563300982,GRC
5556719,300,GRC367,367,2019-01-09,2019,1,Strategic developments,Other,Police Forces of Greece (2015-2019) Special Response Unit for Disasters,,1,Civilians (Greece),Teachers (Greece); Labour Group (Greece),7,17,Europe,Greece,North Aegean,Lesbos,Lesbos,Mytilene,39.1100,26.5547,1,I Avgi; AMNA; To Vima; Ekathimerini,National,"Between 9 and 21 January 2019, 50 envelopes and parcels containing a toxic/irritant substance were mailed to various educational institutions and government buildings in Athens, Sparata, Thessaloniki and several other cities. Some came with a written letter in English or printed Islamist flyers in Arabic speaking of 'victory for Islam'. The letters caused no serious injuries.",0,1563300982,GRC
5968839,300,GRC365,365,2019-01-07,2019,1,Riots,Violent demonstration,Rioters (Greece),Rouvikonas,5,Police Forces of Greece (2015-2019),,1,15,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,I Avgi; AP; AFP; AMNA,National-International,"On Jan. 7 2019, the anarchist group Rouvikonas attacked the U.S. Embassy in Athens to demonstrate against ""American imperialism"" and the abandonment of the Kurds in Syria. They arrived on motorbikes and threw red paint causing minor material damage. Police detained 8 people and there were 2 arrests. The attack was widely condemned by the Greek political world and the US Ambassador. Rouvikonas claimed the police arrested the wrong people and all 14 of their members that took part in the attack left without any interaction with the police.",0,1568140261,GRC
5977746,300,GRC366,366,2019-01-07,2019,1,Riots,Violent demonstration,Rioters (International),Refugees/IDPs (International); Rioters (Greece),5,Police Forces of Greece (2015-2019) Units for the Reinstatement of Order,,1,15,Europe,Greece,Central Macedonia,Thessaloniki,Delta,Diavata,40.6885,22.8576,1,Greek Reporter; Ekathimerini; To Vima; AP,National-International,"On Jan. 7 2019, about 40 refugees in the Diavata camp in the North of Greece demonstrated outside the facility about their living conditions, particularly in the cold weather with temperatures below freezing, by burning tires and blocking a road outside the camp. A fight broke out when a truck driver attempted to break the barricade. The driver and one refugee were injured. Riot police dispersed the demonstrators and 4 people were detained to be charged including the injured refugee who sustained fractures from the fight and was hospitalised. The driver was charged with felony charges of intentional grievous bodily harm.",0,1568748968,GRC
5081412,300,GRC364,364,2019-01-05,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Europe,Greece,Peloponnese,Corinthia,Loutraki-Perachora-Agioi Theodoroi,Loutraki,37.9750,22.9798,2,To Vima,National,"On Jan. 5 2019, 300 refugees - one hundred of them children and minors - in Agioi Theodoroi of Corinthia are on hunger strike to protest against the bad quality and lack of food, although they claim to be content about being housed at a local hotel.",0,1553853271,GRC
5562248,300,GRC363,363,2019-01-02,2019,1,Riots,Mob violence,Rioters (Greece),Orthodox Christian Group (Greece),5,Civilians (Greece),Hellenic Religious Group (Greece),7,57,Europe,Greece,Attica,West Attica,Eleusis,Eleusis,38.0452,23.5438,1,Makeleio.gr; To Pontiki,National,"On Jan. 2 2019, a group of Orthodox Christians attacked followers of the ancient Greek Twelve Gods while the latter were performing a ceremony in an archaeological site in Eleusina and they destroyed their altar and ceremony vessels. The security guard could not prevent the attack. The group performing the ceremony had the appropriate license from the Department of Antiquities.",0,1563305270,GRC
5081410,300,GRC362,362,2018-12-31,2018,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Greece),,3,Civilians (Greece),,7,37,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,To Pontiki,National,"On Dec. 31 2018, there was a small blast in front of a butcher shop in Kypseli in Central Athens that injured a passer-by. A week later a group called ""Black Green Nihilists"" took responsibility for the attack condemning the exploitation of animals and the capitalist system and threatening to step-up their attacks.",0,1553853271,GRC
5562247,300,GRC361,361,2018-12-29,2018,1,Protests,Protest with intervention,Protesters (Greece),,6,Police Forces of Greece (2015-2019),,1,16,Europe,Greece,Attica,East Attica,Spata-Artemida,Spata,37.9625,23.9150,1,Makeleio.gr; To Vima,National,"On Dec. 29 2018, more than 150 members of the Panhellenic Animal Welfare Federation and other Green organisations gathered outside Attica Zoological Park to protest against the killing of two jaguars when they escaped. They demanded the closure of the zoological park, which they consider to be a prison of animals. The protesters holding banners and chanting slogans against animal abuse blocked one of the streets leading to the Park and attempted to enter the premises but were pushed back by police.",0,1563305270,GRC
